"","logFC","AveExpr","t","PValue","FDR","B","symbol","group"
"hsa-miR-136-3p",3.49371898624687,2.68066410971651,8.81100087158767,4.12142814441924e-17,1.58516467093048e-16,28.2168672315474,"hsa-miR-136-3p","miRNA"
"hsa-miR-20a-3p",4.87601482646528,4.1742460601013,8.80566044416591,4.28848412842564e-17,1.6354388625352e-16,28.1778545980503,"hsa-miR-20a-3p","miRNA"
"hsa-miR-22-3p",1.93238667341231,15.3514671306994,8.75427906333405,6.28033654407978e-17,2.37491718053437e-16,27.6600373698547,"hsa-miR-22-3p","miRNA"
"hsa-miR-26a-2-3p",3.29105978616912,2.0305560702343,8.72147901567809,8.00604885201893e-17,3.0022683195071e-16,27.5682705402163,"hsa-miR-26a-2-3p","miRNA"
"hsa-miR-222-5p",4.22662583697137,3.28137071803267,8.71926664834788,8.13805491308271e-17,3.02654934784068e-16,27.5520691911024,"hsa-miR-222-5p","miRNA"
"hsa-miR-16-1-3p",3.05369583823467,1.97360163387434,8.69134383391725,1.00013987639348e-16,3.68904052768088e-16,27.3509101458336,"hsa-miR-16-1-3p","miRNA"
"hsa-miR-342-5p",-2.87981580695554,1.47400792815554,-8.67624724756093,1.11787466462478e-16,4.08978535838333e-16,27.1791885727727,"hsa-miR-342-5p","miRNA"
"hsa-miR-136-5p",4.86743758406615,4.22955533439661,8.66956499239229,1.17427321057111e-16,4.26147536094355e-16,27.1937533625998,"hsa-miR-136-5p","miRNA"
"hsa-miR-181b-3p",4.37725494581507,3.51093190008254,8.63879231963122,1.47254931430972e-16,5.30117753151497e-16,26.9727557058184,"hsa-miR-181b-3p","miRNA"
"hsa-miR-33a-5p",5.75322150900586,5.19444152569693,8.51121989438451,3.74230620669392e-16,1.33653793096211e-15,26.0617212533583,"hsa-miR-33a-5p","miRNA"
"hsa-miR-301a-3p",3.77730317960791,2.71335400481793,8.45518355357531,5.62092137340564e-16,1.99166505356893e-15,25.6648983188283,"hsa-miR-301a-3p","miRNA"
"hsa-miR-452-3p",4.2740546517691,2.98372084058137,8.34511723559456,1.24323615943166e-15,4.37075212300195e-15,24.8899862227626,"hsa-miR-452-3p","miRNA"
"hsa-miR-150-3p",-3.73083937440971,0.571291160231356,-8.32220680357586,1.46532043299809e-15,5.11158290580729e-15,24.6601025547088,"hsa-miR-150-3p","miRNA"
"hsa-miR-378a-3p",-2.28169663288001,10.2204828683796,-8.26847061557413,2.15195486707838e-15,7.44907453988669e-15,24.1830068703723,"hsa-miR-378a-3p","miRNA"
"hsa-miR-10a-5p",3.18032541633286,15.8814529007015,8.26525636549654,2.20187811838515e-15,7.56370346010167e-15,24.1616426004014,"hsa-miR-10a-5p","miRNA"
"hsa-miR-15b-5p",-2.30571723550654,7.35771207416157,-8.20452736590915,3.39222066239221e-15,1.15643886217916e-14,23.7437459031139,"hsa-miR-15b-5p","miRNA"
"hsa-miR-7-5p",4.61960310415136,3.28083218498204,8.19139687024962,3.72342175485863e-15,1.25980435314766e-14,23.8195695713736,"hsa-miR-7-5p","miRNA"
"hsa-miR-1249-3p",-2.89000229825113,0.359016321773535,-8.16675484359031,4.43354615914379e-15,1.48887744150351e-14,23.6167867433307,"hsa-miR-1249-3p","miRNA"
"hsa-miR-29b-2-5p",-2.05805271171533,3.62335940252885,-8.1527010989722,4.89684931638051e-15,1.63228310546017e-14,23.420748966489,"hsa-miR-29b-2-5p","miRNA"
"hsa-miR-376c-3p",3.36278585280206,2.00486182135208,8.14386575278605,5.21228578826984e-15,1.72465338582458e-14,23.491826243447,"hsa-miR-376c-3p","miRNA"
"hsa-miR-199a-3p",3.03195370004963,11.0603329329778,8.12850560447654,5.80916213226536e-15,1.90811894855432e-14,23.225641052711,"hsa-miR-199a-3p","miRNA"
"hsa-miR-199b-3p",3.03539394564858,11.0572920363483,8.1270937197113,5.86730238651448e-15,1.91325077821124e-14,23.2158909577692,"hsa-miR-199b-3p","miRNA"
"hsa-miR-130b-3p",2.42401507396525,4.37813927910384,8.12535417769063,5.93972638959705e-15,1.92293300382638e-14,23.3547346817107,"hsa-miR-130b-3p","miRNA"
"hsa-miR-24-1-5p",2.84651813552666,3.58738258115326,8.10214525974988,6.99483514729348e-15,2.24833986877291e-14,23.2044685981949,"hsa-miR-24-1-5p","miRNA"
"hsa-miR-101-5p",3.27006282240721,2.38186852140595,8.0982357357916,7.18994505097901e-15,2.29466331414224e-14,23.1779730826619,"hsa-miR-101-5p","miRNA"
"hsa-miR-1307-3p",-3.00115743568155,9.81118882451467,-8.03709606358572,1.10423894269517e-14,3.49934876206214e-14,22.5779323710005,"hsa-miR-1307-3p","miRNA"
"hsa-miR-203b-3p",5.56642961653174,7.0318805203741,8.01373111662672,1.30022023054028e-14,4.09160212407781e-14,22.5954823793978,"hsa-miR-203b-3p","miRNA"
"hsa-miR-411-5p",3.54301105740156,2.51560416042552,7.98906570813984,1.54442043020819e-14,4.82631384440059e-14,22.4324137956217,"hsa-miR-411-5p","miRNA"
"hsa-miR-29a-5p",3.89721896299541,3.4347098141748,7.96332822880205,1.84753840658606e-14,5.73373988250846e-14,22.25742299751,"hsa-miR-29a-5p","miRNA"
"hsa-miR-30d-3p",2.52231647410713,1.90802864059492,7.93598647366077,2.23399551774693e-14,6.8387617890212e-14,22.0727876859683,"hsa-miR-30d-3p","miRNA"
"hsa-miR-29c-3p",3.05576942392026,9.65000560444981,7.93671913835347,2.22266721345768e-14,6.8387617890212e-14,21.9142503537985,"hsa-miR-29c-3p","miRNA"
"hsa-miR-190a-5p",3.22926399426545,1.93356473423892,7.92832879234255,2.35586252186922e-14,7.16309550568343e-14,22.0209986466815,"hsa-miR-190a-5p","miRNA"
"hsa-let-7e-3p",-2.4098426988772,2.53953580531894,-7.9130113309533,2.61966170172159e-14,7.91172997164238e-14,21.8021499227883,"hsa-let-7e-3p","miRNA"
"hsa-miR-151a-3p",2.0693698961777,11.1279085438032,7.82696444457423,4.74280261138752e-14,1.42284078341626e-13,21.1594457068308,"hsa-miR-151a-3p","miRNA"
"hsa-miR-192-5p",3.03873680978629,15.8630131333724,7.79524425901739,5.89616648555167e-14,1.75713570761474e-13,20.9347521628577,"hsa-miR-192-5p","miRNA"
"hsa-miR-186-5p",1.56086780667743,8.02363777160325,7.78739953578844,6.22168000447445e-14,1.84194473816678e-13,20.9068710467775,"hsa-miR-186-5p","miRNA"
"hsa-let-7f-1-3p",2.4499876735383,1.45786075942257,7.66475673537181,1.43422618208448e-13,4.21831230024846e-13,20.2613427099011,"hsa-let-7f-1-3p","miRNA"
"hsa-miR-183-5p",2.82614831291853,12.7452704055478,7.65582443027038,1.5236167444378e-13,4.45212685062993e-13,20.0063226844786,"hsa-miR-183-5p","miRNA"
"hsa-miR-3917",-3.03946055987529,0.520813683330155,-7.6136818866174,2.02520298941661e-13,5.87962158217725e-13,19.8725770625451,"hsa-miR-3917","miRNA"
"hsa-miR-194-5p",2.34362653197562,14.0032384320335,7.58022191727436,2.53660422372844e-13,7.31712756844744e-13,19.5001303201251,"hsa-miR-194-5p","miRNA"
"hsa-miR-374b-3p",2.54502652593068,1.25827376159043,7.5768548449914,2.59463192200803e-13,7.43684308855806e-13,19.6842173488116,"hsa-miR-374b-3p","miRNA"
"hsa-miR-370-3p",-2.16645868424592,2.27712338765752,-7.53388041337211,3.46079216739112e-13,9.79469481337109e-13,19.2992687420707,"hsa-miR-370-3p","miRNA"
"hsa-miR-146b-5p",2.32876328965204,8.6420263753687,7.53407365822266,3.45632135039673e-13,9.79469481337109e-13,19.2283989370044,"hsa-miR-146b-5p","miRNA"
"hsa-miR-153-5p",5.11710798917721,4.65611398779819,7.51126205103516,4.02544748818633e-13,1.1321571060524e-12,19.2554767581338,"hsa-miR-153-5p","miRNA"
"hsa-miR-22-5p",2.92058992647237,4.24891568590737,7.43862968943801,6.52585704705369e-13,1.8239973112883e-12,18.7825296417687,"hsa-miR-22-5p","miRNA"
"hsa-miR-99b-3p",-2.25201964769283,4.69665049593678,-7.41535324558606,7.6132419539026e-13,2.11478943163961e-12,18.4505078173899,"hsa-miR-99b-3p","miRNA"
"hsa-miR-326",-2.82989758531107,1.68980283013133,-7.39152571591181,8.91107097086163e-13,2.46011161772254e-12,18.37474453173,"hsa-miR-326","miRNA"
"hsa-miR-340-5p",4.02048983404145,3.17431553076774,7.37158478247382,1.01629013833106e-12,2.78860098932303e-12,18.3547257275456,"hsa-miR-340-5p","miRNA"
"hsa-miR-23a-3p",1.33564098198238,11.6625017334653,7.31535347136839,1.4702749876854e-12,4.00984087550565e-12,17.7818548500546,"hsa-miR-23a-3p","miRNA"
"hsa-miR-133a-3p",-4.07664720761277,3.70420739876912,-7.28901083000998,1.74673052114327e-12,4.73511285852091e-12,17.6361375229404,"hsa-miR-133a-3p","miRNA"
"hsa-miR-2110",-2.76036327967002,0.423642402563736,-7.2761825647659,1.89930254963078e-12,5.1020989349268e-12,17.7036759066784,"hsa-miR-2110","miRNA"
"hsa-miR-143-3p",3.29591667170491,16.7099040802354,7.27574083014001,1.90478360237267e-12,5.1020989349268e-12,17.5310467939255,"hsa-miR-143-3p","miRNA"
"hsa-miR-7706",-2.67911231939499,0.758356384361254,-7.25286918751521,2.21089705770743e-12,5.88700399981268e-12,17.5448922427046,"hsa-miR-7706","miRNA"
"hsa-let-7f-5p",3.67156559313625,12.433860099004,7.19881532296215,3.14008516666833e-12,8.31199014706323e-12,17.0545719082794,"hsa-let-7f-5p","miRNA"
"hsa-miR-34a-5p",2.18397536103081,6.62494139834466,7.19260507598648,3.26884444624582e-12,8.6022222269627e-12,17.1006039750641,"hsa-miR-34a-5p","miRNA"
"hsa-miR-874-3p",-2.48369469076677,3.97668485637064,-7.12106634756559,5.18377183229232e-12,1.35621937472764e-11,16.5791008783665,"hsa-miR-874-3p","miRNA"
"hsa-miR-195-5p",3.24963387478435,4.48658499794579,7.09125318348613,6.27574418197013e-12,1.63241900687084e-11,16.5817862321445,"hsa-miR-195-5p","miRNA"
"hsa-miR-10b-5p",2.26040049087116,14.9713933276105,7.04914787332092,8.21253181872111e-12,2.1239306427727e-11,16.0995722269854,"hsa-miR-10b-5p","miRNA"
"hsa-miR-217",4.36349862603247,4.649595968106,6.93974267415935,1.64282464030812e-11,4.22440621793518e-11,15.6497656715621,"hsa-miR-217","miRNA"
"hsa-miR-193a-3p",2.91555201780059,2.58026055753559,6.9160613560298,1.90681562821015e-11,4.87538086758276e-11,15.5058856844839,"hsa-miR-193a-3p","miRNA"
"hsa-miR-296-5p",-3.30093598669537,1.14328869995697,-6.91137245487254,1.96382712090963e-11,4.99278081587194e-11,15.3617300744559,"hsa-miR-296-5p","miRNA"
"hsa-miR-652-3p",-1.65039796198314,4.71032545068453,-6.86903829618692,2.56051477675437e-11,6.47321151426666e-11,15.0196476309272,"hsa-miR-652-3p","miRNA"
"hsa-miR-1468-5p",-2.28863151631285,2.04376477846563,-6.77976329318844,4.46250170353716e-11,1.12185797016297e-10,14.5629288718556,"hsa-miR-1468-5p","miRNA"
"hsa-miR-125b-5p",-2.66850675683691,7.58195756286751,-6.76369390901487,4.92892323898524e-11,1.23223080974631e-10,14.349784810697,"hsa-miR-125b-5p","miRNA"
"hsa-miR-628-5p",4.6954898793482,3.52235285984192,6.75379220733657,5.2398237382499e-11,1.30271860895716e-10,14.5245668497688,"hsa-miR-628-5p","miRNA"
"hsa-miR-215-5p",4.648560456878,8.95179932647299,6.7331048534029,5.95282358960625e-11,1.47185198644111e-10,14.2753203607012,"hsa-miR-215-5p","miRNA"
"hsa-miR-17-3p",2.33537058238912,8.39650070712597,6.69860643092838,7.35926620586506e-11,1.80965562439305e-10,13.993233282773,"hsa-miR-17-3p","miRNA"
"hsa-miR-27b-5p",1.88942096145224,3.84843688984998,6.69241336232475,7.64420606905331e-11,1.86950691906195e-10,14.1416898680357,"hsa-miR-27b-5p","miRNA"
"hsa-miR-218-5p",3.54951837059511,3.68055487364032,6.68932579909314,7.79028105384785e-11,1.89493322931434e-10,14.1399283966306,"hsa-miR-218-5p","miRNA"
"hsa-miR-6892-5p",-2.41177698491562,0.80436536723436,-6.67180110027145,8.67279322686474e-11,2.09825642585437e-10,13.9823850071416,"hsa-miR-6892-5p","miRNA"
"hsa-miR-629-3p",-2.66432977146483,2.68408258204939,-6.66914011262109,8.8151083850654e-11,2.12128276645959e-10,13.8538335804763,"hsa-miR-629-3p","miRNA"
"hsa-miR-375",-3.22571304314914,14.178981035242,-6.66022618980648,9.30874516395564e-11,2.22815708711704e-10,13.7377738066198,"hsa-miR-375","miRNA"
"hsa-miR-30c-2-3p",-2.63003962203717,2.76141515761746,-6.64773680728271,1.00462977969117e-10,2.39197566593136e-10,13.7152560352289,"hsa-miR-30c-2-3p","miRNA"
"hsa-miR-188-5p",3.02649076024055,2.13345637624995,6.63983562450828,1.05422018707319e-10,2.49683728517335e-10,13.8474973738199,"hsa-miR-188-5p","miRNA"
"hsa-miR-140-3p",-1.81225678831182,9.12461562017935,-6.61987163108467,1.19047294602011e-10,2.80477919219397e-10,13.4843539485055,"hsa-miR-140-3p","miRNA"
"hsa-miR-3605-3p",-2.73720801867843,1.16292615437382,-6.57334313350825,1.57863273053876e-10,3.69992046220023e-10,13.3661190866336,"hsa-miR-3605-3p","miRNA"
"hsa-miR-3150b-3p",-3.41328723688141,1.07489871957179,-6.50685185962496,2.35660179041809e-10,5.49466738698518e-10,12.9391663736002,"hsa-miR-3150b-3p","miRNA"
"hsa-miR-577",6.07461928436765,5.54008961604534,6.47170443630733,2.90884687944997e-10,6.74732523583757e-10,12.8629115393529,"hsa-miR-577","miRNA"
"hsa-let-7i-3p",-1.88893313312441,5.65535186362189,-6.41787733730567,4.00881577948481e-10,9.25111333727263e-10,12.3283911657694,"hsa-let-7i-3p","miRNA"
"hsa-miR-1307-5p",4.21794403766798,8.31797496112,6.20514016177233,1.39564198854307e-09,3.20428007573664e-09,11.2210598193454,"hsa-miR-1307-5p","miRNA"
"hsa-miR-6842-3p",-2.34444597980893,1.23535228259736,-6.19782952347004,1.45593019088781e-09,3.32572886243409e-09,11.2254014956103,"hsa-miR-6842-3p","miRNA"
"hsa-miR-592",5.64689079753735,4.29796945314401,6.14481045089197,1.97623125442169e-09,4.4914346691402e-09,11.0097924555518,"hsa-miR-592","miRNA"
"hsa-miR-3928-3p",-2.63139496971478,0.375290978700464,-6.14152276135047,2.01389634907922e-09,4.55403697027965e-09,10.9441229392091,"hsa-miR-3928-3p","miRNA"
"hsa-miR-3074-5p",-2.07485792599248,2.55273820901311,-6.13165650909949,2.13119229036394e-09,4.79518265331886e-09,10.790775346273,"hsa-miR-3074-5p","miRNA"
"hsa-miR-23a-5p",-2.57540354316498,1.62348184087896,-6.06777902510677,3.06939666052702e-09,6.87178356834408e-09,10.4614248024261,"hsa-miR-23a-5p","miRNA"
"hsa-miR-10a-3p",3.11262032482275,2.77578923681295,6.0563511636197,3.27536934739965e-09,7.29661488282101e-09,10.5225654674935,"hsa-miR-10a-3p","miRNA"
"hsa-miR-339-5p",-2.07462939393425,4.71581736402206,-6.00326791232558,4.42323929553503e-09,9.80521026103825e-09,9.99732432815337,"hsa-miR-339-5p","miRNA"
"hsa-miR-432-5p",-2.11091647583084,2.21653921324245,-6.00107966616873,4.47816338535273e-09,9.87830158533689e-09,10.079189704806,"hsa-miR-432-5p","miRNA"
"hsa-miR-196a-5p",3.0288112906001,7.78094610024177,5.90887649750042,7.50815818186326e-09,1.64715530654788e-08,9.54930971583409,"hsa-miR-196a-5p","miRNA"
"hsa-miR-505-3p",-1.19992070670044,5.45531686413144,-5.90810936826972,7.54031095886361e-09,1.64715530654788e-08,9.48056079727093,"hsa-miR-505-3p","miRNA"
"hsa-miR-431-3p",-1.7647109093738,2.70350353482897,-5.90222577798665,7.79141919245901e-09,1.69378678096935e-08,9.53526078805061,"hsa-miR-431-3p","miRNA"
"hsa-miR-671-5p",2.10047367629967,1.60004610042969,5.89633299828715,8.05109479268016e-09,1.74182339264715e-08,9.65562964660271,"hsa-miR-671-5p","miRNA"
"hsa-miR-552-5p",5.22761216701357,6.43826056838011,5.88048048961759,8.79230798787637e-09,1.89308066724611e-08,9.56512635397089,"hsa-miR-552-5p","miRNA"
"hsa-miR-362-3p",2.31976734372628,1.03968838630607,5.85915250791285,9.89541202952849e-09,2.12044543489896e-08,9.45715588864676,"hsa-miR-362-3p","miRNA"
"hsa-miR-331-3p",-1.68921367048363,4.15234693522699,-5.84672813057282,1.0599087491717e-08,2.26046889633775e-08,9.17260031981957,"hsa-miR-331-3p","miRNA"
"hsa-miR-598-3p",3.17658164649902,3.33461515127483,5.82447949044345,1.19831031764869e-08,2.5435832214241e-08,9.27100681118724,"hsa-miR-598-3p","miRNA"
"hsa-miR-132-3p",-1.75034796091821,6.14049381386859,-5.78929471462016,1.4538973312345e-08,3.07161408007288e-08,8.83773842790273,"hsa-miR-132-3p","miRNA"
"hsa-miR-219a-1-3p",-2.05168255266194,1.29172783267993,-5.73066519482295,2.00240834250502e-08,4.21067174825823e-08,8.70396889198241,"hsa-miR-219a-1-3p","miRNA"
"hsa-miR-223-3p",2.54073547270704,7.87943446035784,5.69293723444536,2.45707394970048e-08,5.14271291797774e-08,8.37221117459514,"hsa-miR-223-3p","miRNA"
"hsa-miR-421",2.54149076108788,1.51346909164383,5.65961561466108,2.94115314329648e-08,6.12740238186768e-08,8.40766200282158,"hsa-miR-421","miRNA"
"hsa-miR-92a-3p",-1.83368500723183,14.1023361007762,-5.65718550384611,2.97988226186924e-08,6.17947934489013e-08,8.12507332957682,"hsa-miR-92a-3p","miRNA"
"hsa-miR-1-3p",4.46518036368709,4.61042957540749,5.60168687551111,4.01257928527024e-08,8.28284714849361e-08,8.10688319293935,"hsa-miR-1-3p","miRNA"
"hsa-miR-505-5p",-1.500525614081,2.69730066859553,-5.59617840868203,4.13232418308166e-08,8.49107708852396e-08,7.94499094569533,"hsa-miR-505-5p","miRNA"
"hsa-miR-128-1-5p",-1.5378762921626,2.68178497087135,-5.57520040333722,4.62102039200899e-08,9.45208716547294e-08,7.83670800337748,"hsa-miR-128-1-5p","miRNA"
"hsa-miR-651-5p",2.45303491003348,1.47480375064344,5.56106065112432,4.98167695700578e-08,1.01436861115502e-07,7.9008423128445,"hsa-miR-651-5p","miRNA"
"hsa-miR-324-5p",-1.45829476464298,3.90950833658594,-5.48852643949372,7.30734911580969e-08,1.48121941536683e-07,7.3230709783809,"hsa-miR-324-5p","miRNA"
"hsa-miR-451a",2.60660249843874,7.60951703658677,5.4211492712392,1.03931700566374e-07,2.09727646882817e-07,6.99520063796721,"hsa-miR-451a","miRNA"
"hsa-miR-127-3p",-1.70211765755946,8.93731070825454,-5.38373523650421,1.26196365136851e-07,2.53519483533852e-07,6.7204891655982,"hsa-miR-127-3p","miRNA"
"hsa-let-7c-5p",-2.63181839088885,8.37186626234484,-5.3756962272851,1.31552362787254e-07,2.63104725574509e-07,6.67877242829108,"hsa-let-7c-5p","miRNA"
"hsa-miR-25-3p",1.23873186659379,12.8856463334228,5.31474080874845,1.79998957062177e-07,3.5840500299991e-07,6.37595256194198,"hsa-miR-25-3p","miRNA"
"hsa-miR-338-3p",2.61178749686046,8.32770151451873,5.29717477770272,1.96915409366171e-07,3.90360943677432e-07,6.34579020278349,"hsa-miR-338-3p","miRNA"
"hsa-miR-144-3p",3.25912858831883,2.19014373799309,5.29593556645841,1.98165365137431e-07,3.9111585224493e-07,6.57457697561437,"hsa-miR-144-3p","miRNA"
"hsa-miR-493-3p",1.77541855537569,2.33631608724456,5.28353360231718,2.11106483130004e-07,4.14838067286035e-07,6.51383384499051,"hsa-miR-493-3p","miRNA"
"hsa-miR-5000-3p",1.86988040030584,0.808061701150652,5.27754120084564,2.17649575903211e-07,4.25836126767152e-07,6.48579875753765,"hsa-miR-5000-3p","miRNA"
"hsa-miR-423-5p",-1.78474572383935,5.22316888833202,-5.2765166832228,2.18787762492185e-07,4.26209926932827e-07,6.21992411348783,"hsa-miR-423-5p","miRNA"
"hsa-miR-382-3p",1.95461170423839,0.669209863506903,5.20620666635213,3.1234184570089e-07,6.05835476575002e-07,6.13980101876738,"hsa-miR-382-3p","miRNA"
